  x (normalized)   y (normalized)    bulk (um)      x-grad (um)     y-grad (um)     z-grad (um)    r-grad (um)
   2.9195108e-01   7.8149642e-01   2.0200000e+00   2.9300000e-01   7.8500000e-01  -2.6500000e+00   1.3100000e+00
   3.1849204e-01   7.8149642e-01   2.0500000e+00   3.2400000e-01   7.9400000e-01  -3.3000000e+00   1.2300000e+00
   3.4503299e-01   7.8149642e-01   2.0700000e+00   3.5500000e-01   8.0400000e-01  -4.0100000e+00   1.1600000e+00
   3.7157394e-01   7.8149642e-01   2.1000000e+00   3.8800000e-01   8.1500000e-01  -4.7800000e+00   1.0800000e+00
  -4.0282857e-01   7.8795427e-01   2.1500000e+00  -4.3000000e-01   8.4100000e-01  -6.1700000e+00   9.4900000e-01
   4.0282857e-01   7.8795427e-01   2.1500000e+00   4.3000000e-01   8.4100000e-01  -6.1700000e+00   9.4800000e-01
  -4.2905666e-01   7.8847065e-01   2.1800000e+00  -4.6500000e-01   8.5400000e-01  -7.0800000e+00   8.6300000e-01
   4.2905666e-01   7.8847065e-01   2.1800000e+00   4.6500000e-01   8.5400000e-01  -7.0800000e+00   8.6200000e-01
   4.5947535e-01   7.9583369e-01   2.2400000e+00   5.1100000e-01   8.8500000e-01  -8.6300000e+00   7.2700000e-01
  -4.5947535e-01   7.9583369e-01   2.2400000e+00  -5.1100000e-01   8.8500000e-01  -8.6300000e+00   7.2700000e-01
  -4.8542094e-01   7.9609492e-01   2.2700000e+00  -5.4800000e-01   8.9900000e-01  -9.6300000e+00   6.4700000e-01
   4.8542094e-01   7.9609492e-01   2.2800000e+00   5.4900000e-01   8.9900000e-01  -9.6300000e+00   6.4600000e-01
  -5.3723437e-01   7.9909602e-01   2.3600000e+00  -6.3000000e-01   9.3700000e-01  -1.1900000e+01   4.7400000e-01
   5.3723437e-01   7.9909602e-01   2.3600000e+00   6.3000000e-01   9.3700000e-01  -1.1900000e+01   4.7300000e-01
   5.6481112e-01   8.0015309e-01   2.4100000e+00   6.7600000e-01   9.5700000e-01  -1.3200000e+01   4.1300000e-01
  -5.6481112e-01   8.0015309e-01   2.4100000e+00  -6.7500000e-01   9.5700000e-01  -1.3200000e+01   4.1300000e-01
   5.1196554e-01   8.0026852e-01   2.3200000e+00   5.9100000e-01   9.2400000e-01  -1.0900000e+01   5.4100000e-01
  -5.1196554e-01   8.0026852e-01   2.3200000e+00  -5.9100000e-01   9.2400000e-01  -1.0900000e+01   5.4100000e-01
   1.3270476e-02   8.0448465e-01   1.9500000e+00   1.3000000e-02   7.8000000e-01  -6.7400000e-01   1.5400000e+00
  -1.3270537e-02   8.0448465e-01   1.9500000e+00  -1.2700000e-02   7.8000000e-01  -6.7400000e-01   1.5400000e+00
  -3.9811550e-02   8.0448465e-01   1.9600000e+00  -3.8500000e-02   7.8100000e-01  -7.3100000e-01   1.5300000e+00
  -6.6352381e-02   8.0448465e-01   1.9600000e+00  -6.4400000e-02   7.8200000e-01  -8.4600000e-01   1.5200000e+00
  -9.2893333e-02   8.0448465e-01   1.9700000e+00  -9.0400000e-02   7.8500000e-01  -1.0200000e+00   1.5000000e+00
  -1.1943429e-01   8.0448465e-01   1.9700000e+00  -1.1700000e-01   7.8800000e-01  -1.2500000e+00   1.4700000e+00
  -1.4597585e-01   8.0448465e-01   1.9800000e+00  -1.4400000e-01   7.9200000e-01  -1.5300000e+00   1.4400000e+00
  -1.7251680e-01   8.0448465e-01   2.0000000e+00  -1.7100000e-01   7.9700000e-01  -1.8800000e+00   1.4000000e+00
  -1.9905775e-01   8.0448465e-01   2.0100000e+00  -1.9800000e-01   8.0300000e-01  -2.2800000e+00   1.3500000e+00
  -2.5213965e-01   8.0448465e-01   2.0400000e+00  -2.5600000e-01   8.1700000e-01  -3.2500000e+00   1.2400000e+00
  -2.2559870e-01   8.0448465e-01   2.0300000e+00  -2.2700000e-01   8.0900000e-01  -2.7300000e+00   1.3000000e+00
  -2.7868061e-01   8.0448465e-01   2.0600000e+00  -2.8600000e-01   8.2500000e-01  -3.8100000e+00   1.1800000e+00
  -3.3176251e-01   8.0448465e-01   2.1100000e+00  -3.4800000e-01   8.4400000e-01  -5.1200000e+00   1.0400000e+00
  -3.0522156e-01   8.0448465e-01   2.0900000e+00  -3.1600000e-01   8.3400000e-01  -4.4400000e+00   1.1100000e+00
   3.9811550e-02   8.0448465e-01   1.9600000e+00   3.8800000e-02   7.8100000e-01  -7.3100000e-01   1.5300000e+00
   6.6352381e-02   8.0448465e-01   1.9600000e+00   6.4700000e-02   7.8200000e-01  -8.4600000e-01   1.5200000e+00
   9.2893333e-02   8.0448465e-01   1.9700000e+00   9.0800000e-02   7.8500000e-01  -1.0200000e+00   1.5000000e+00
   1.1943429e-01   8.0448465e-01   1.9700000e+00   1.1700000e-01   7.8800000e-01  -1.2500000e+00   1.4700000e+00
   1.4597585e-01   8.0448465e-01   1.9800000e+00   1.4400000e-01   7.9200000e-01  -1.5300000e+00   1.4400000e+00
   1.7251680e-01   8.0448465e-01   2.0000000e+00   1.7100000e-01   7.9700000e-01  -1.8800000e+00   1.4000000e+00
   1.9905775e-01   8.0448465e-01   2.0100000e+00   1.9900000e-01   8.0300000e-01  -2.2800000e+00   1.3500000e+00
   2.5213965e-01   8.0448465e-01   2.0400000e+00   2.5600000e-01   8.1700000e-01  -3.2500000e+00   1.2400000e+00
   2.2559870e-01   8.0448465e-01   2.0300000e+00   2.2700000e-01   8.0900000e-01  -2.7300000e+00   1.3000000e+00
   2.7868061e-01   8.0448465e-01   2.0700000e+00   2.8600000e-01   8.2500000e-01  -3.8200000e+00   1.1800000e+00
   3.3176251e-01   8.0448465e-01   2.1100000e+00   3.4800000e-01   8.4400000e-01  -5.1200000e+00   1.0400000e+00
   3.0522156e-01   8.0448465e-01   2.0900000e+00   3.1700000e-01   8.3400000e-01  -4.4400000e+00   1.1100000e+00
  -3.6328809e-01   8.0964242e-01   2.1600000e+00  -3.8900000e-01   8.6700000e-01  -6.3500000e+00   9.3100000e-01
   3.6328809e-01   8.0964242e-01   2.1600000e+00   3.8900000e-01   8.6700000e-01  -6.3500000e+00   9.3100000e-01
  -3.8948398e-01   8.1054761e-01   2.1900000e+00  -4.2300000e-01   8.8000000e-01  -7.1900000e+00   8.5200000e-01
   3.8948398e-01   8.1054761e-01   2.1900000e+00   4.2300000e-01   8.8000000e-01  -7.2000000e+00   8.5100000e-01
  -4.2081273e-01   8.1739426e-01   2.2400000e+00  -4.6800000e-01   9.0900000e-01  -8.6600000e+00   7.2400000e-01
   4.2081273e-01   8.1739426e-01   2.2400000e+00   4.6800000e-01   9.0900000e-01  -8.6600000e+00   7.2400000e-01
  -4.4672794e-01   8.1843311e-01   2.2700000e+00  -5.0500000e-01   9.2500000e-01  -9.6300000e+00   6.4700000e-01
   4.4672794e-01   8.1843311e-01   2.2800000e+00   5.0500000e-01   9.2500000e-01  -9.6300000e+00   6.4600000e-01
   4.7501124e-01   8.2274036e-01   2.3200000e+00   5.4800000e-01   9.4900000e-01  -1.0900000e+01   5.4100000e-01
  -4.7501124e-01   8.2274036e-01   2.3200000e+00  -5.4800000e-01   9.4900000e-01  -1.0900000e+01   5.4100000e-01
  -5.0030679e-01   8.2272214e-01   2.3600000e+00  -5.8600000e-01   9.6400000e-01  -1.1900000e+01   4.7400000e-01
   5.0030679e-01   8.2272214e-01   2.3600000e+00   5.8700000e-01   9.6400000e-01  -1.1900000e+01   4.7300000e-01
   5.2780701e-01   8.2503068e-01   2.4100000e+00   6.3100000e-01   9.8700000e-01  -1.3200000e+01   4.1300000e-01
  -5.2780701e-01   8.2503068e-01   2.4100000e+00  -6.3100000e-01   9.8700000e-01  -1.3200000e+01   4.1300000e-01
   2.6541013e-02   8.2746680e-01   2.0100000e+00   2.6600000e-02   8.2500000e-01  -2.2200000e+00   1.3600000e+00
   0.0000000e+00   8.2746680e-01   2.0100000e+00   1.6000000e-04   8.2400000e-01  -2.1900000e+00   1.3600000e+00
  -5.3082026e-02   8.2746680e-01   2.0100000e+00  -5.2900000e-02   8.2600000e-01  -2.3100000e+00   1.3500000e+00
  -7.9622857e-02   8.2746680e-01   2.0200000e+00  -7.9500000e-02   8.2800000e-01  -2.4500000e+00   1.3300000e+00
  -1.0616381e-01   8.2746680e-01   2.0200000e+00  -1.0600000e-01   8.3100000e-01  -2.6500000e+00   1.3100000e+00
  -1.3270537e-01   8.2746680e-01   2.0300000e+00  -1.3400000e-01   8.3500000e-01  -2.9100000e+00   1.2800000e+00
  -1.5924632e-01   8.2746680e-01   2.0400000e+00  -1.6100000e-01   8.4000000e-01  -3.2200000e+00   1.2500000e+00
  -1.8578727e-01   8.2746680e-01   2.0600000e+00  -1.9000000e-01   8.4500000e-01  -3.5900000e+00   1.2100000e+00
  -2.1232823e-01   8.2746680e-01   2.0700000e+00  -2.1800000e-01   8.5100000e-01  -4.0200000e+00   1.1600000e+00
  -2.3886918e-01   8.2746680e-01   2.0900000e+00  -2.4800000e-01   8.5800000e-01  -4.5000000e+00   1.1100000e+00
  -2.6541013e-01   8.2746680e-01   2.1100000e+00  -2.7800000e-01   8.6600000e-01  -5.0400000e+00   1.0500000e+00
  -2.9195108e-01   8.2746680e-01   2.1300000e+00  -3.0900000e-01   8.7500000e-01  -5.6300000e+00   9.9400000e-01
  -2.6541013e-02   8.2746680e-01   2.0100000e+00  -2.6300000e-02   8.2500000e-01  -2.2200000e+00   1.3600000e+00
   5.3082026e-02   8.2746680e-01   2.0100000e+00   5.3200000e-02   8.2600000e-01  -2.3100000e+00   1.3500000e+00
   7.9622857e-02   8.2746680e-01   2.0200000e+00   7.9900000e-02   8.2800000e-01  -2.4500000e+00   1.3300000e+00
   1.0616381e-01   8.2746680e-01   2.0200000e+00   1.0700000e-01   8.3100000e-01  -2.6500000e+00   1.3100000e+00
   1.3270537e-01   8.2746680e-01   2.0300000e+00   1.3400000e-01   8.3500000e-01  -2.9100000e+00   1.2800000e+00
   1.5924632e-01   8.2746680e-01   2.0400000e+00   1.6200000e-01   8.4000000e-01  -3.2200000e+00   1.2500000e+00
   1.8578727e-01   8.2746680e-01   2.0600000e+00   1.9000000e-01   8.4500000e-01  -3.5900000e+00   1.2100000e+00
   2.1232823e-01   8.2746680e-01   2.0700000e+00   2.1900000e-01   8.5100000e-01  -4.0200000e+00   1.1600000e+00
   2.3886918e-01   8.2746680e-01   2.0900000e+00   2.4800000e-01   8.5800000e-01  -4.5000000e+00   1.1100000e+00
   2.6541013e-01   8.2746680e-01   2.1100000e+00   2.7800000e-01   8.6600000e-01  -5.0400000e+00   1.0500000e+00
   2.9195108e-01   8.2746680e-01   2.1300000e+00   3.0900000e-01   8.7500000e-01  -5.6300000e+00   9.9400000e-01
  -3.2347181e-01   8.3072914e-01   2.1700000e+00  -3.4800000e-01   8.9400000e-01  -6.6400000e+00   9.0300000e-01
   3.2347181e-01   8.3072914e-01   2.1700000e+00   3.4800000e-01   8.9400000e-01  -6.6400000e+00   9.0300000e-01
  -3.4961727e-01   8.3202313e-01   2.1900000e+00  -3.8100000e-01   9.0700000e-01  -7.4300000e+00   8.3000000e-01
   3.4961727e-01   8.3202313e-01   2.2000000e+00   3.8100000e-01   9.0700000e-01  -7.4300000e+00   8.3000000e-01
  -3.8154320e-01   8.3778842e-01   2.2400000e+00  -4.2500000e-01   9.3300000e-01  -8.7500000e+00   7.1600000e-01
   3.8154320e-01   8.3778842e-01   2.2400000e+00   4.2500000e-01   9.3300000e-01  -8.7500000e+00   7.1500000e-01
  -4.0739402e-01   8.3959880e-01   2.2800000e+00  -4.6100000e-01   9.5000000e-01  -9.6800000e+00   6.4100000e-01
   4.0739402e-01   8.3959880e-01   2.2800000e+00   4.6100000e-01   9.5000000e-01  -9.6900000e+00   6.4000000e-01
  -4.3707216e-01   8.4351117e-01   2.3200000e+00  -5.0400000e-01   9.7300000e-01  -1.0900000e+01   5.4100000e-01
   4.3707216e-01   8.4351117e-01   2.3200000e+00   5.0500000e-01   9.7300000e-01  -1.0900000e+01   5.4000000e-01
  -4.6234281e-01   8.4464114e-01   2.3600000e+00  -5.4200000e-01   9.9000000e-01  -1.1900000e+01   4.7400000e-01
   4.6234281e-01   8.4464114e-01   2.3600000e+00   5.4200000e-01   9.9000000e-01  -1.1900000e+01   4.7300000e-01
  -2.8083120e-01   8.4677958e-01   2.1700000e+00  -3.0200000e-01   9.1200000e-01  -6.6700000e+00   8.9100000e-01
   2.8083120e-01   8.4677958e-01   2.1700000e+00   3.0300000e-01   9.1200000e-01  -6.6800000e+00   8.9100000e-01
   4.8970876e-01   8.4820116e-01   2.4100000e+00   5.8600000e-01   1.0100000e+00  -1.3200000e+01   4.1200000e-01
  -4.8970876e-01   8.4820116e-01   2.4100000e+00  -5.8600000e-01   1.0100000e+00  -1.3200000e+01   4.1300000e-01
  -6.6352381e-02   8.5045503e-01   2.0700000e+00  -6.8000000e-02   8.7400000e-01  -3.9300000e+00   1.1700000e+00
  -9.2893333e-02   8.5045503e-01   2.0800000e+00  -9.5600000e-02   8.7600000e-01  -4.1000000e+00   1.1500000e+00
  -1.4597585e-01   8.5045503e-01   2.0900000e+00  -1.5200000e-01   8.8400000e-01  -4.6200000e+00   1.1000000e+00
  -1.7251680e-01   8.5045503e-01   2.1100000e+00  -1.8000000e-01   8.8900000e-01  -4.9600000e+00   1.0700000e+00
  -2.2559870e-01   8.5045503e-01   2.1400000e+00  -2.3900000e-01   9.0200000e-01  -5.8100000e+00   9.8300000e-01
  -2.5213965e-01   8.5045503e-01   2.1500000e+00  -2.7000000e-01   9.1000000e-01  -6.3100000e+00   9.2900000e-01
   6.6352381e-02   8.5045503e-01   2.0700000e+00   6.8300000e-02   8.7400000e-01  -3.9300000e+00   1.1700000e+00
   9.2893333e-02   8.5045503e-01   2.0800000e+00   9.5900000e-02   8.7600000e-01  -4.1000000e+00   1.1500000e+00
   1.4597585e-01   8.5045503e-01   2.0900000e+00   1.5200000e-01   8.8400000e-01  -4.6200000e+00   1.1000000e+00
   1.7251680e-01   8.5045503e-01   2.1100000e+00   1.8100000e-01   8.8900000e-01  -4.9600000e+00   1.0700000e+00
   2.2559870e-01   8.5045503e-01   2.1400000e+00   2.4000000e-01   9.0200000e-01  -5.8100000e+00   9.8300000e-01
   2.5213965e-01   8.5045503e-01   2.1600000e+00   2.7000000e-01   9.1000000e-01  -6.3200000e+00   9.2800000e-01
   1.3270476e-02   8.5045503e-01   2.0600000e+00   1.3800000e-02   8.7100000e-01  -3.7600000e+00   1.1900000e+00
  -3.9811550e-02   8.5045503e-01   2.0700000e+00  -4.0700000e-02   8.7200000e-01  -3.8200000e+00   1.1800000e+00
  -1.1943429e-01   8.5045503e-01   2.0800000e+00  -1.2300000e-01   8.8000000e-01  -4.3300000e+00   1.1300000e+00
  -1.3270476e-02   8.5045503e-01   2.0600000e+00  -1.3400000e-02   8.7100000e-01  -3.7600000e+00   1.1900000e+00
   3.9811550e-02   8.5045503e-01   2.0700000e+00   4.1000000e-02   8.7200000e-01  -3.8200000e+00   1.1800000e+00
   1.1943429e-01   8.5045503e-01   2.0800000e+00   1.2400000e-01   8.8000000e-01  -4.3300000e+00   1.1300000e+00
  -3.0948447e-01   8.5288507e-01   2.2100000e+00  -3.3900000e-01   9.3500000e-01  -7.7700000e+00   7.9500000e-01
   3.0948447e-01   8.5288507e-01   2.2100000e+00   3.4000000e-01   9.3500000e-01  -7.7700000e+00   7.9500000e-01
  -3.4172144e-01   8.5697970e-01   2.2500000e+00  -3.8200000e-01   9.5700000e-01  -8.8900000e+00   7.0100000e-01
   3.4172144e-01   8.5697970e-01   2.2500000e+00   3.8200000e-01   9.5700000e-01  -8.8900000e+00   7.0000000e-01
  -2.0446582e-01   8.5721055e-01   2.1400000e+00  -2.1700000e-01   9.1100000e-01  -5.9100000e+00   9.7800000e-01
   2.0446582e-01   8.5721055e-01   2.1400000e+00   2.1700000e-01   9.1100000e-01  -5.9100000e+00   9.7700000e-01
  -3.6747202e-01   8.5956769e-01   2.2800000e+00  -4.1600000e-01   9.7400000e-01  -9.8000000e+00   6.2900000e-01
   3.6747202e-01   8.5956769e-01   2.2800000e+00   4.1700000e-01   9.7400000e-01  -9.8000000e+00   6.2900000e-01
  -3.9822728e-01   8.6253235e-01   2.3200000e+00  -4.6000000e-01   9.9500000e-01  -1.0900000e+01   5.4100000e-01
   3.9822728e-01   8.6253235e-01   2.3200000e+00   4.6000000e-01   9.9500000e-01  -1.0900000e+01   5.4000000e-01
  -4.2342017e-01   8.6480444e-01   2.3600000e+00  -4.9600000e-01   1.0100000e+00  -1.1900000e+01   4.7400000e-01
   4.2342017e-01   8.6480444e-01   2.3600000e+00   4.9700000e-01   1.0100000e+00  -1.1900000e+01   4.7400000e-01
  -2.4209506e-01   8.6792705e-01   2.1900000e+00  -2.6300000e-01   9.4400000e-01  -7.3200000e+00   8.3400000e-01
   2.4209506e-01   8.6792705e-01   2.1900000e+00   2.6400000e-01   9.4400000e-01  -7.3200000e+00   8.3400000e-01
  -4.5059597e-01   8.6960986e-01   2.4100000e+00  -5.3900000e-01   1.0400000e+00  -1.3200000e+01   4.1300000e-01
   4.5059597e-01   8.6960986e-01   2.4100000e+00   5.3900000e-01   1.0400000e+00  -1.3200000e+01   4.1200000e-01
  -2.6633659e-01   8.7150529e-01   2.2200000e+00  -2.9300000e-01   9.6000000e-01  -8.0600000e+00   7.6800000e-01
   2.6633659e-01   8.7150529e-01   2.2200000e+00   2.9400000e-01   9.6000000e-01  -8.0700000e+00   7.6800000e-01
  -2.9823032e-01   8.7228898e-01   2.2500000e+00  -3.3300000e-01   9.7300000e-01  -8.8300000e+00   6.9900000e-01
   2.9823032e-01   8.7228898e-01   2.2500000e+00   3.3300000e-01   9.7300000e-01  -8.8400000e+00   6.9800000e-01
   0.0000000e+00   8.7343718e-01   2.1200000e+00   1.6000000e-04   9.2000000e-01  -5.3600000e+00   1.0300000e+00
  -5.3082026e-02   8.7343718e-01   2.1200000e+00  -5.5800000e-02   9.2100000e-01  -5.4700000e+00   1.0100000e+00
  -7.9622857e-02   8.7343718e-01   2.1300000e+00  -8.4000000e-02   9.2400000e-01  -5.6200000e+00   1.0100000e+00
  -1.0616381e-01   8.7343718e-01   2.1400000e+00  -1.1200000e-01   9.2700000e-01  -5.8100000e+00   9.8200000e-01
  -1.3270537e-01   8.7343718e-01   2.1500000e+00  -1.4100000e-01   9.3100000e-01  -6.0600000e+00   9.5500000e-01
  -2.6541013e-02   8.7343718e-01   2.1200000e+00  -2.7800000e-02   9.2000000e-01  -5.3800000e+00   1.0200000e+00
   2.6541013e-02   8.7343718e-01   2.1200000e+00   2.8100000e-02   9.2000000e-01  -5.3800000e+00   1.0200000e+00
   5.3082026e-02   8.7343718e-01   2.1300000e+00   5.6100000e-02   9.2100000e-01  -5.4700000e+00   1.0100000e+00
   7.9622857e-02   8.7343718e-01   2.1300000e+00   8.4400000e-02   9.2400000e-01  -5.6200000e+00   1.0100000e+00
   1.0616381e-01   8.7343718e-01   2.1400000e+00   1.1300000e-01   9.2700000e-01  -5.8100000e+00   9.8200000e-01
   1.3270537e-01   8.7343718e-01   2.1500000e+00   1.4200000e-01   9.3100000e-01  -6.0600000e+00   9.5500000e-01
  -1.6200078e-01   8.7824259e-01   2.1700000e+00  -1.7400000e-01   9.4700000e-01  -6.7500000e+00   8.9100000e-01
   1.6200078e-01   8.7824259e-01   2.1700000e+00   1.7500000e-01   9.4700000e-01  -6.7500000e+00   8.9100000e-01
  -3.2701724e-01   8.7830942e-01   2.2900000e+00  -3.7200000e-01   9.9800000e-01  -9.9700000e+00   6.0800000e-01
   3.2701724e-01   8.7830942e-01   2.2900000e+00   3.7200000e-01   9.9800000e-01  -9.9700000e+00   6.0700000e-01
  -3.5855680e-01   8.7976137e-01   2.3200000e+00  -4.1400000e-01   1.0200000e+00  -1.0900000e+01   5.4000000e-01
   3.5855680e-01   8.7976137e-01   2.3200000e+00   4.1400000e-01   1.0200000e+00  -1.0900000e+01   5.4000000e-01
  -1.9039403e-01   8.7663876e-01   2.1800000e+00  -2.0600000e-01   9.4900000e-01  -7.0400000e+00   8.6900000e-01
  -2.1431357e-01   8.8104322e-01   2.2100000e+00  -2.3500000e-01   9.6500000e-01  -7.7400000e+00   8.0500000e-01
   1.9039403e-01   8.7663876e-01   2.1800000e+00   2.0600000e-01   9.4900000e-01  -7.0400000e+00   8.6900000e-01
   2.1431357e-01   8.8104322e-01   2.2100000e+00   2.3500000e-01   9.6500000e-01  -7.7400000e+00   8.0500000e-01
  -3.8362028e-01   8.8318166e-01   2.3600000e+00  -4.5000000e-01   1.0400000e+00  -1.1900000e+01   4.7500000e-01
   3.8362028e-01   8.8318166e-01   2.3600000e+00   4.5000000e-01   1.0400000e+00  -1.1900000e+01   4.7400000e-01
  -4.1054883e-01   8.8922032e-01   2.4100000e+00  -4.9100000e-01   1.0600000e+00  -1.3200000e+01   4.1400000e-01
   4.1054883e-01   8.8922032e-01   2.4100000e+00   4.9100000e-01   1.0600000e+00  -1.3200000e+01   4.1400000e-01
  -2.5825365e-01   8.9089098e-01   2.2600000e+00  -2.9000000e-01   1.0000000e+00  -9.2600000e+00   6.6400000e-01
   2.5825365e-01   8.9089098e-01   2.2600000e+00   2.9000000e-01   1.0000000e+00  -9.2600000e+00   6.6400000e-01
  -2.9055441e-01   8.9239153e-01   2.2900000e+00  -3.3100000e-01   1.0200000e+00  -1.0100000e+01   5.9600000e-01
   2.9055441e-01   8.9239153e-01   2.2900000e+00   3.3100000e-01   1.0200000e+00  -1.0100000e+01   5.9600000e-01
  -3.1814332e-01   8.9516786e-01   2.3200000e+00  -3.6700000e-01   1.0300000e+00  -1.0900000e+01   5.3700000e-01
   3.1814332e-01   8.9516786e-01   2.3300000e+00   3.6700000e-01   1.0300000e+00  -1.0900000e+01   5.3700000e-01
  -1.4597585e-01   8.9642540e-01   2.2100000e+00  -1.6000000e-01   9.8400000e-01  -7.8400000e+00   7.9100000e-01
   1.4597585e-01   8.9642540e-01   2.2100000e+00   1.6000000e-01   9.8400000e-01  -7.8400000e+00   7.9100000e-01
  -3.9811550e-02   8.9642540e-01   2.1800000e+00  -4.3000000e-02   9.7100000e-01  -7.0400000e+00   8.5300000e-01
  -1.1943429e-01   8.9642540e-01   2.2000000e+00  -1.3000000e-01   9.7900000e-01  -7.5500000e+00   8.0900000e-01
   3.9811550e-02   8.9642540e-01   2.1800000e+00   4.3300000e-02   9.7100000e-01  -7.0400000e+00   8.5300000e-01
   1.1943429e-01   8.9642540e-01   2.2000000e+00   1.3100000e-01   9.7900000e-01  -7.5500000e+00   8.0900000e-01
  -2.3062161e-01   8.9877040e-01   2.2600000e+00  -2.5900000e-01   1.0100000e+00  -9.2900000e+00   6.7300000e-01
   2.3062161e-01   8.9877040e-01   2.2600000e+00   2.5900000e-01   1.0100000e+00  -9.2900000e+00   6.7200000e-01
  -3.4302516e-01   8.9972419e-01   2.3600000e+00  -4.0200000e-01   1.0500000e+00  -1.1900000e+01   4.7500000e-01
   3.4302516e-01   8.9972419e-01   2.3600000e+00   4.0200000e-01   1.0500000e+00  -1.1900000e+01   4.7400000e-01
  -6.8293987e-02   9.0217854e-01   2.2000000e+00  -7.4500000e-02   9.8600000e-01  -7.5900000e+00   8.1200000e-01
   6.8293987e-02   9.0217854e-01   2.2000000e+00   7.4800000e-02   9.8600000e-01  -7.5900000e+00   8.1100000e-01
  -1.2090325e-02   9.0237901e-01   2.2000000e+00  -1.3000000e-02   9.8400000e-01  -7.4200000e+00   8.2700000e-01
   1.2090325e-02   9.0237901e-01   2.2000000e+00   1.3300000e-02   9.8400000e-01  -7.4200000e+00   8.2700000e-01
  -9.2386061e-02   9.0247622e-01   2.2100000e+00  -1.0100000e-01   9.9000000e-01  -7.7700000e+00   7.9700000e-01
   9.2386061e-02   9.0247622e-01   2.2100000e+00   1.0100000e-01   9.9000000e-01  -7.7700000e+00   7.9700000e-01
  -1.7912956e-01   9.0319915e-01   2.2400000e+00  -2.0000000e-01   1.0100000e+00  -8.7600000e+00   7.1600000e-01
   1.7912956e-01   9.0319915e-01   2.2400000e+00   2.0000000e-01   1.0100000e+00  -8.7600000e+00   7.1500000e-01
  -2.4747154e-01   9.0471186e-01   2.2900000e+00  -2.8100000e-01   1.0300000e+00  -1.0000000e+01   6.0000000e-01
   2.4747154e-01   9.0471186e-01   2.2900000e+00   2.8200000e-01   1.0300000e+00  -1.0000000e+01   6.0000000e-01
  -3.6965117e-01   9.0698395e-01   2.4100000e+00  -4.4200000e-01   1.0800000e+00  -1.3200000e+01   4.1700000e-01
   3.6965117e-01   9.0698395e-01   2.4100000e+00   4.4200000e-01   1.0800000e+00  -1.3200000e+01   4.1700000e-01
  -2.0821598e-01   9.0855740e-01   2.2800000e+00  -2.3500000e-01   1.0300000e+00  -9.6100000e+00   6.5600000e-01
   2.0821598e-01   9.0855740e-01   2.2800000e+00   2.3500000e-01   1.0300000e+00  -9.6100000e+00   6.5600000e-01
  -2.7707009e-01   9.0872143e-01   2.3200000e+00  -3.2000000e-01   1.0500000e+00  -1.0900000e+01   5.3600000e-01
   2.7707009e-01   9.0872143e-01   2.3300000e+00   3.2000000e-01   1.0500000e+00  -1.0900000e+01   5.3500000e-01
  -3.0171865e-01   9.1440774e-01   2.3600000e+00  -3.5400000e-01   1.0700000e+00  -1.1900000e+01   4.7400000e-01
   3.0171865e-01   9.1440774e-01   2.3600000e+00   3.5400000e-01   1.0700000e+00  -1.1900000e+01   4.7300000e-01
  -1.3588934e-01   9.1646720e-01   2.2600000e+00  -1.5200000e-01   1.0300000e+00  -9.1800000e+00   6.7200000e-01
   1.3588934e-01   9.1646720e-01   2.2600000e+00   1.5300000e-01   1.0300000e+00  -9.1800000e+00   6.7200000e-01
  -5.3082026e-02   9.1940756e-01   2.2500000e+00  -5.9000000e-02   1.0200000e+00  -8.7700000e+00   7.0500000e-01
  -1.0616381e-01   9.1940756e-01   2.2600000e+00  -1.1900000e-01   1.0300000e+00  -9.1100000e+00   6.8200000e-01
   2.6541074e-02   9.1940756e-01   2.2400000e+00   2.9700000e-02   1.0200000e+00  -8.6900000e+00   7.1400000e-01
   5.3082026e-02   9.1940756e-01   2.2500000e+00   5.9300000e-02   1.0200000e+00  -8.7700000e+00   7.0500000e-01
   1.0616381e-01   9.1940756e-01   2.2600000e+00   1.1900000e-01   1.0300000e+00  -9.1100000e+00   6.8200000e-01
  -2.6541074e-02   9.1940756e-01   2.2400000e+00  -2.9400000e-02   1.0200000e+00  -8.6900000e+00   7.1400000e-01
  -2.3542277e-01   9.2039172e-01   2.3200000e+00  -2.7200000e-01   1.0600000e+00  -1.0900000e+01   5.4200000e-01
   2.3542277e-01   9.2039172e-01   2.3300000e+00   2.7200000e-01   1.0600000e+00  -1.0900000e+01   5.4200000e-01
  -3.2798683e-01   9.2286429e-01   2.4100000e+00  -3.9200000e-01   1.1000000e+00  -1.3200000e+01   4.1900000e-01
   3.2798683e-01   9.2286429e-01   2.4100000e+00   3.9300000e-01   1.1000000e+00  -1.3200000e+01   4.1800000e-01
  -1.6458878e-01   9.2330778e-01   2.2900000e+00  -1.8700000e-01   1.0500000e+00  -1.0000000e+01   6.0600000e-01
   1.6458878e-01   9.2330778e-01   2.2900000e+00   1.8700000e-01   1.0500000e+00  -1.0000000e+01   6.0600000e-01
  -2.5978701e-01   9.2718977e-01   2.3600000e+00  -3.0400000e-01   1.0900000e+00  -1.1900000e+01   4.7500000e-01
   2.5978701e-01   9.2718977e-01   2.3600000e+00   3.0500000e-01   1.0900000e+00  -1.1900000e+01   4.7500000e-01
  -8.1405903e-02   9.2834405e-01   2.2800000e+00  -9.1800000e-02   1.0500000e+00  -9.5900000e+00   6.4700000e-01
